set_path,component_index,true_label_norm,predicted_label,confidence,reason
SavedFiles/0206_VDaudio_ICA.set,90,other_artifact,other_artifact,0.49933403730392456,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0206_VDaudio_ICA.set,91,other_artifact,other_artifact,0.7279781103134155,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0206_VDaudio_ICA.set,93,eye,brain,0.4302595853805542,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0206_VDaudio_ICA.set,94,muscle,other_artifact,0.6885295510292053,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0206_VDaudio_ICA.set,95,other_artifact,channel_noise,0.5529597997665405,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0206_VDaudio_ICA.set,96,other_artifact,other_artifact,0.612184464931488,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0206_VDaudio_ICA.set,97,muscle,muscle,0.46138715744018555,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0206_VDaudio_ICA.set,98,channel_noise,other_artifact,0.30628085136413574,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0206_VDaudio_ICA.set,100,eye,brain,0.7146742343902588,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0206_VDaudio_ICA.set,101,channel_noise,channel_noise,0.5968823432922363,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0206_VDaudio_ICA.set,102,other_artifact,other_artifact,0.7081189155578613,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0206_VDaudio_ICA.set,103,channel_noise,channel_noise,0.9586735963821411,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0206_VDaudio_ICA.set,104,other_artifact,other_artifact,0.48852670192718506,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0206_VDaudio_ICA.set,105,other_artifact,brain,0.5898258090019226,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0206_VDaudio_ICA.set,106,eye,other_artifact,0.7913376092910767,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0206_VDaudio_ICA.set,107,eye,brain,0.8096182346343994,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0206_VDaudio_ICA.set,108,other_artifact,other_artifact,0.6164407134056091,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0206_VDaudio_ICA.set,109,other_artifact,brain,0.5457379221916199,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0206_VDaudio_ICA.set,111,muscle,other_artifact,0.4207151532173157,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0589_VDAudio_ICA.set,0,muscle,muscle,0.695841908454895,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0589_VDAudio_ICA.set,1,eye,eye,0.8860250115394592,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0589_VDAudio_ICA.set,2,brain,brain,0.9900466799736023,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0589_VDAudio_ICA.set,3,brain,brain,0.9995728731155396,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0589_VDAudio_ICA.set,4,brain,brain,0.9804781675338745,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0589_VDAudio_ICA.set,5,brain,brain,0.9859591722488403,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0589_VDAudio_ICA.set,6,heart,heart,0.8769335150718689,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0589_VDAudio_ICA.set,7,eye,eye,0.716943621635437,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0589_VDAudio_ICA.set,8,muscle,muscle,0.9882107973098755,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0589_VDAudio_ICA.set,9,muscle,brain,0.3787032663822174,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0589_VDAudio_ICA.set,10,brain,brain,0.9907466173171997,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0589_VDAudio_ICA.set,11,muscle,muscle,0.680914044380188,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0589_VDAudio_ICA.set,12,muscle,muscle,0.8247056007385254,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0589_VDAudio_ICA.set,14,muscle,muscle,0.7597731351852417,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0589_VDAudio_ICA.set,15,brain,brain,0.8100920915603638,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0589_VDAudio_ICA.set,16,muscle,other_artifact,0.5906063318252563,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0589_VDAudio_ICA.set,17,brain,brain,0.9686917066574097,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0589_VDAudio_ICA.set,18,muscle,muscle,0.7799347639083862,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0589_VDAudio_ICA.set,21,eye,eye,0.7999485731124878,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0589_VDAudio_ICA.set,22,brain,brain,0.9105399250984192,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0589_VDAudio_ICA.set,23,brain,brain,0.563271164894104,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0589_VDAudio_ICA.set,24,muscle,muscle,0.5857987999916077,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0589_VDAudio_ICA.set,25,muscle,muscle,0.9573448896408081,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0589_VDAudio_ICA.set,26,other_artifact,brain,0.5465495586395264,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0589_VDAudio_ICA.set,28,brain,other_artifact,0.850276529788971,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0589_VDAudio_ICA.set,29,brain,other_artifact,0.6691625118255615,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0589_VDAudio_ICA.set,30,eye,other_artifact,0.8318230509757996,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0589_VDAudio_ICA.set,31,brain,other_artifact,0.6503416299819946,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0589_VDAudio_ICA.set,32,other_artifact,other_artifact,0.6035630702972412,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0589_VDAudio_ICA.set,33,brain,other_artifact,0.8885740637779236,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0589_VDAudio_ICA.set,34,other_artifact,brain,0.5720437169075012,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0589_VDAudio_ICA.set,37,brain,other_artifact,0.956270158290863,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0589_VDAudio_ICA.set,38,muscle,muscle,0.9842196702957153,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0589_VDAudio_ICA.set,39,brain,other_artifact,0.5396100878715515,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0589_VDAudio_ICA.set,42,other_artifact,other_artifact,0.7248233556747437,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0589_VDAudio_ICA.set,45,other_artifact,other_artifact,0.8627398610115051,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0589_VDAudio_ICA.set,48,other_artifact,brain,0.5921202301979065,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0589_VDAudio_ICA.set,55,muscle,muscle,0.9606930017471313,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0589_VDAudio_ICA.set,57,other_artifact,other_artifact,0.7281193733215332,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0589_VDAudio_ICA.set,58,other_artifact,other_artifact,0.6800819039344788,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0589_VDAudio_ICA.set,62,other_artifact,other_artifact,0.5643384456634521,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0589_VDAudio_ICA.set,63,other_artifact,other_artifact,0.8022816181182861,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0589_VDAudio_ICA.set,66,other_artifact,brain,0.5337167978286743,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0589_VDAudio_ICA.set,69,muscle,muscle,0.40595531463623047,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0589_VDAudio_ICA.set,70,other_artifact,brain,0.7044727802276611,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0589_VDAudio_ICA.set,73,muscle,other_artifact,0.9590305089950562,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0589_VDAudio_ICA.set,74,muscle,muscle,0.5259175300598145,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0589_VDAudio_ICA.set,75,other_artifact,other_artifact,0.928383469581604,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0589_VDAudio_ICA.set,78,other_artifact,other_artifact,0.7661729454994202,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0589_VDAudio_ICA.set,83,other_artifact,other_artifact,0.7572281360626221,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0589_VDAudio_ICA.set,84,eye,other_artifact,0.7695719003677368,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0589_VDAudio_ICA.set,85,muscle,other_artifact,0.6943990588188171,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0589_VDAudio_ICA.set,86,other_artifact,other_artifact,0.4505199193954468,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0589_VDAudio_ICA.set,87,other_artifact,other_artifact,0.8985812664031982,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0589_VDAudio_ICA.set,88,other_artifact,other_artifact,0.5054386258125305,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0589_VDAudio_ICA.set,89,muscle,other_artifact,0.7244259715080261,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0589_VDAudio_ICA.set,91,other_artifact,other_artifact,0.7245221138000488,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0589_VDAudio_ICA.set,93,other_artifact,other_artifact,0.9937930107116699,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0589_VDAudio_ICA.set,94,other_artifact,other_artifact,0.6795207262039185,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0589_VDAudio_ICA.set,96,muscle,eye,0.49474477767944336,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0589_VDAudio_ICA.set,99,other_artifact,other_artifact,0.35442009568214417,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0589_VDAudio_ICA.set,100,other_artifact,other_artifact,0.49950578808784485,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0589_VDAudio_ICA.set,101,other_artifact,other_artifact,0.5991901159286499,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0589_VDAudio_ICA.set,102,other_artifact,other_artifact,0.9945704340934753,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0589_VDAudio_ICA.set,103,other_artifact,other_artifact,0.6331754922866821,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0589_VDAudio_ICA.set,104,muscle,muscle,0.8026019930839539,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0589_VDAudio_ICA.set,105,other_artifact,other_artifact,0.5382082462310791,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0589_VDAudio_ICA.set,107,other_artifact,other_artifact,0.9914146661758423,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0589_VDAudio_ICA.set,109,other_artifact,other_artifact,0.8867521286010742,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0589_VDAudio_ICA.set,110,muscle,muscle,0.8137588500976562,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0589_VDAudio_ICA.set,111,channel_noise,brain,0.5988874435424805,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0589_VDAudio_ICA.set,112,other_artifact,other_artifact,0.5768264532089233,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0589_VDAudio_ICA.set,113,channel_noise,other_artifact,0.6594884395599365,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0589_VDAudio_ICA.set,115,channel_noise,brain,0.7489797472953796,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0589_VDAudio_ICA.set,117,other_artifact,other_artifact,0.9675256609916687,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0589_VDAudio_ICA.set,118,muscle,muscle,0.9703118801116943,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0589_VDAudio_ICA.set,120,muscle,other_artifact,0.8657402992248535,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0589_VDAudio_ICA.set,121,channel_noise,other_artifact,0.8435956239700317,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0604_VDaudio_ICA.set,0,eye,eye,0.9960820078849792,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0604_VDaudio_ICA.set,1,brain,brain,0.9942935109138489,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0604_VDaudio_ICA.set,2,heart,heart,0.9566507935523987,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0604_VDaudio_ICA.set,3,eye,brain,0.8042846918106079,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0604_VDaudio_ICA.set,4,eye,brain,0.49166810512542725,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0604_VDaudio_ICA.set,5,brain,brain,0.9936604499816895,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0604_VDaudio_ICA.set,6,brain,brain,0.9965910315513611,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0604_VDaudio_ICA.set,7,eye,eye,0.9885936379432678,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0604_VDaudio_ICA.set,8,brain,brain,0.9795098304748535,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0604_VDaudio_ICA.set,9,brain,brain,0.9755358695983887,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0604_VDaudio_ICA.set,10,brain,brain,0.9533013105392456,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0604_VDaudio_ICA.set,11,brain,brain,0.9569400548934937,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0604_VDaudio_ICA.set,12,brain,brain,0.9107385873794556,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0604_VDaudio_ICA.set,13,brain,brain,0.9766650199890137,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0604_VDaudio_ICA.set,14,muscle,muscle,0.5856002569198608,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0604_VDaudio_ICA.set,15,brain,brain,0.7912606000900269,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0604_VDaudio_ICA.set,16,muscle,muscle,0.9320989847183228,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0604_VDaudio_ICA.set,17,muscle,muscle,0.6091940402984619,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0604_VDaudio_ICA.set,18,eye,brain,0.27032411098480225,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0604_VDaudio_ICA.set,19,muscle,other_artifact,0.6087397336959839,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0604_VDaudio_ICA.set,20,brain,brain,0.7747706174850464,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0604_VDaudio_ICA.set,21,eye,other_artifact,0.6144484877586365,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0604_VDaudio_ICA.set,22,brain,brain,0.9286237955093384,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0604_VDaudio_ICA.set,23,brain,brain,0.995997428894043,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0604_VDaudio_ICA.set,24,brain,brain,0.8335264921188354,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0604_VDaudio_ICA.set,25,brain,brain,0.9309484958648682,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0604_VDaudio_ICA.set,26,muscle,muscle,0.921970546245575,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0604_VDaudio_ICA.set,27,brain,brain,0.9815179705619812,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0604_VDaudio_ICA.set,28,muscle,muscle,0.99577796459198,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0604_VDaudio_ICA.set,29,muscle,channel_noise,0.914883553981781,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0604_VDaudio_ICA.set,30,brain,brain,0.6833468079566956,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0604_VDaudio_ICA.set,31,muscle,other_artifact,0.7539746165275574,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0604_VDaudio_ICA.set,32,muscle,muscle,0.8558075428009033,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0604_VDaudio_ICA.set,33,muscle,muscle,0.973198413848877,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0604_VDaudio_ICA.set,34,brain,brain,0.919060230255127,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0604_VDaudio_ICA.set,35,muscle,muscle,0.912749171257019,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0604_VDaudio_ICA.set,36,other_artifact,channel_noise,0.34004199504852295,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0604_VDaudio_ICA.set,37,brain,brain,0.8982221484184265,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0604_VDaudio_ICA.set,38,muscle,muscle,0.9627317786216736,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0604_VDaudio_ICA.set,40,muscle,muscle,0.6341008543968201,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0604_VDaudio_ICA.set,41,muscle,brain,0.44929999113082886,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0604_VDaudio_ICA.set,42,muscle,muscle,0.9884318709373474,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0604_VDaudio_ICA.set,43,muscle,other_artifact,0.5001522302627563,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0604_VDaudio_ICA.set,45,brain,brain,0.9525513052940369,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0604_VDaudio_ICA.set,46,muscle,muscle,0.9580250978469849,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0604_VDaudio_ICA.set,47,muscle,muscle,0.9009466767311096,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0604_VDaudio_ICA.set,48,muscle,muscle,0.9484584331512451,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0604_VDaudio_ICA.set,49,other_artifact,other_artifact,0.7447436451911926,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0604_VDaudio_ICA.set,50,muscle,other_artifact,0.69978928565979,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0604_VDaudio_ICA.set,51,muscle,channel_noise,0.6784734129905701,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0604_VDaudio_ICA.set,52,muscle,muscle,0.9876850247383118,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0604_VDaudio_ICA.set,53,other_artifact,other_artifact,0.7159982919692993,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0604_VDaudio_ICA.set,54,muscle,other_artifact,0.7957444787025452,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0604_VDaudio_ICA.set,55,muscle,channel_noise,0.9058266878128052,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0604_VDaudio_ICA.set,56,muscle,channel_noise,0.6833390593528748,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0604_VDaudio_ICA.set,57,muscle,muscle,0.9228510856628418,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0604_VDaudio_ICA.set,58,eye,eye,0.6645888686180115,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0604_VDaudio_ICA.set,59,brain,brain,0.7681450247764587,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0604_VDaudio_ICA.set,60,muscle,other_artifact,0.6855810880661011,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0604_VDaudio_ICA.set,61,other_artifact,other_artifact,0.9526697397232056,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0604_VDaudio_ICA.set,63,muscle,muscle,0.9708415269851685,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0604_VDaudio_ICA.set,64,muscle,brain,0.49432337284088135,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0604_VDaudio_ICA.set,65,muscle,channel_noise,0.45316946506500244,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0604_VDaudio_ICA.set,66,muscle,muscle,0.7522921562194824,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0604_VDaudio_ICA.set,67,other_artifact,other_artifact,0.7018741369247437,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0604_VDaudio_ICA.set,68,other_artifact,other_artifact,0.47624096274375916,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0604_VDaudio_ICA.set,69,muscle,muscle,0.4991180896759033,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0604_VDaudio_ICA.set,71,channel_noise,brain,0.33727604150772095,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0604_VDaudio_ICA.set,72,other_artifact,other_artifact,0.7911691069602966,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0604_VDaudio_ICA.set,73,brain,other_artifact,0.5961068272590637,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0604_VDaudio_ICA.set,74,eye,eye,0.9045685529708862,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0604_VDaudio_ICA.set,75,brain,brain,0.6314316987991333,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0604_VDaudio_ICA.set,76,eye,other_artifact,0.8774765729904175,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0604_VDaudio_ICA.set,77,other_artifact,other_artifact,0.38638246059417725,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0604_VDaudio_ICA.set,78,other_artifact,other_artifact,0.4764084815979004,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0604_VDaudio_ICA.set,79,other_artifact,other_artifact,0.6241554021835327,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0604_VDaudio_ICA.set,80,eye,other_artifact,0.812320351600647,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0604_VDaudio_ICA.set,81,muscle,other_artifact,0.5711970329284668,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0604_VDaudio_ICA.set,83,muscle,muscle,0.8662474155426025,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0604_VDaudio_ICA.set,84,muscle,muscle,0.7815961241722107,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0604_VDaudio_ICA.set,85,muscle,muscle,0.520937442779541,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0604_VDaudio_ICA.set,87,other_artifact,other_artifact,0.8235669136047363,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0604_VDaudio_ICA.set,88,other_artifact,other_artifact,0.5324366688728333,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0604_VDaudio_ICA.set,90,muscle,channel_noise,0.8016483783721924,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0604_VDaudio_ICA.set,91,other_artifact,brain,0.5522665977478027,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0604_VDaudio_ICA.set,92,other_artifact,channel_noise,0.46019548177719116,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0604_VDaudio_ICA.set,93,channel_noise,channel_noise,0.6020572185516357,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0604_VDaudio_ICA.set,95,muscle,channel_noise,0.48650190234184265,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0604_VDaudio_ICA.set,96,other_artifact,muscle,0.5419385433197021,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0604_VDaudio_ICA.set,97,other_artifact,channel_noise,0.5189034342765808,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0604_VDaudio_ICA.set,98,other_artifact,other_artifact,0.6418379545211792,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0604_VDaudio_ICA.set,99,other_artifact,other_artifact,0.6689476370811462,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0604_VDaudio_ICA.set,100,other_artifact,other_artifact,0.8017514944076538,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0604_VDaudio_ICA.set,102,muscle,muscle,0.848821759223938,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0604_VDaudio_ICA.set,103,muscle,other_artifact,0.49350765347480774,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0604_VDaudio_ICA.set,105,other_artifact,other_artifact,0.5878686308860779,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0604_VDaudio_ICA.set,106,other_artifact,other_artifact,0.7510702013969421,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0604_VDaudio_ICA.set,107,channel_noise,channel_noise,0.6596144437789917,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0604_VDaudio_ICA.set,108,other_artifact,brain,0.7625918388366699,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0604_VDaudio_ICA.set,110,channel_noise,channel_noise,0.7781751751899719,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0604_VDaudio_ICA.set,111,other_artifact,other_artifact,0.8062501549720764,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0604_VDaudio_ICA.set,113,other_artifact,other_artifact,0.7392693758010864,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0604_VDaudio_ICA.set,114,other_artifact,channel_noise,0.47430235147476196,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDAudio_ICA.set,0,eye,eye,0.9694864153862,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDAudio_ICA.set,1,eye,eye,0.9830695390701294,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDAudio_ICA.set,2,brain,brain,0.9984760284423828,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDAudio_ICA.set,3,eye,other_artifact,0.69365394115448,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDAudio_ICA.set,4,heart,heart,0.8971073627471924,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDAudio_ICA.set,5,brain,brain,0.9703800082206726,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDAudio_ICA.set,6,brain,brain,0.8956080675125122,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDAudio_ICA.set,7,brain,brain,0.9460926055908203,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDAudio_ICA.set,8,brain,brain,0.9702874422073364,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDAudio_ICA.set,9,brain,brain,0.9951992034912109,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDAudio_ICA.set,10,brain,brain,0.967617392539978,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDAudio_ICA.set,11,brain,brain,0.9152087569236755,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDAudio_ICA.set,12,muscle,muscle,0.8326139450073242,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDAudio_ICA.set,13,muscle,muscle,0.9689817428588867,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/0837_VDAudio_ICA.set,14,brain,brain,0.9160266518592834,MNE-ICLabel automated classification (no text reasoning available)
