set_path,component_index,true_label_norm,predicted_label,confidence,reason
SavedFiles/0206_VDaudio_ICA.set,64,muscle,muscle,0.84,"Broad frontal edge distribution, noisy activity, and elevated flat high-frequency power strongly suggest muscle."
SavedFiles/0206_VDaudio_ICA.set,65,other_artifact,other_artifact,0.86,"The scalp map is markedly splotchy and multipolar, without a plausible single dipole or decisive artifact signature."
SavedFiles/0206_VDaudio_ICA.set,66,other_artifact,other_artifact,0.74,Posterior edge focality and large irregular slow transients are artifact-like but not diagnostic of a specific class.
SavedFiles/0206_VDaudio_ICA.set,68,channel_noise,muscle,0.88,"Localized temporal-edge topography, erratic fast activity, and sustained high-frequency power are characteristic of muscle."
SavedFiles/0206_VDaudio_ICA.set,69,muscle,muscle,0.82,The frontal localized dipolar field accompanies spiky activity and a flat elevated high-frequency spectrum.
SavedFiles/0206_VDaudio_ICA.set,70,other_artifact,other_artifact,0.76,Broad edge-focused right-frontal hotspot without a convincing dipole; noisy activity and no decisive spectral signature.
SavedFiles/0206_VDaudio_ICA.set,71,other_artifact,other_artifact,0.72,"Posterior edge-localized, largely monopolar map with irregular segment activity; not an unmistakable isolated electrode."
SavedFiles/0206_VDaudio_ICA.set,72,other_artifact,other_artifact,0.88,Strongly multipolar and splotchy edge topology with no clear physiological rhythm or decisive artifact spectrum.
SavedFiles/0206_VDaudio_ICA.set,73,other_artifact,other_artifact,0.69,"Small left-frontal focal source lacks a clear opposite pole, while the time series and spectrum are nonspecific."
SavedFiles/0206_VDaudio_ICA.set,74,other_artifact,other_artifact,0.84,Inferior edge-focused monopolar map and a large isolated slow transient suggest a nonstationary artifact rather than brain.
SavedFiles/0206_VDaudio_ICA.set,75,channel_noise,channel_noise,0.9,"Topology is dominated by a very sharp, compact right-posterior electrode island with essentially no opposing pole."
SavedFiles/0206_VDaudio_ICA.set,77,muscle,eye,0.87,"Frontal/periocular topology, low-frequency-dominant spectrum, and a very large slow deflection are consistent with eye movement."
SavedFiles/0206_VDaudio_ICA.set,79,other_artifact,other_artifact,0.89,Multipolar frontal and posterior edge pattern with large nonstationary slow transients is inconsistent with a clean brain dipole.
SavedFiles/0206_VDaudio_ICA.set,80,eye,brain,0.64,"Broad anterior-posterior dipolar pattern and generally 1/f-like spectrum are compatible with brain, though the edge weighting lowers confidence."
SavedFiles/0206_VDaudio_ICA.set,82,eye,channel_noise,0.96,"Topography is dominated by an unmistakable isolated posterior electrode island, with a large abrupt transient."
SavedFiles/0206_VDaudio_ICA.set,83,other_artifact,brain,0.58,"Localized posterior dipolar map and a generally falling spectrum are compatible with brain activity, though the noisy time series lowers confidence."
SavedFiles/0206_VDaudio_ICA.set,84,muscle,muscle,0.91,"Frontal focal topology, erratic activity, and a broad elevated high-frequency spectrum strongly indicate muscle."
SavedFiles/0206_VDaudio_ICA.set,85,muscle,muscle,0.94,Right temporal edge-focused dipole combines with spiky activity and a relatively flat high-frequency spectrum.
SavedFiles/0206_VDaudio_ICA.set,86,muscle,muscle,0.9,"Focal frontal source, bursty spikes, and a broad spectral hump around 20-30 Hz favor muscle over eye or channel noise."
SavedFiles/0206_VDaudio_ICA.set,87,eye,other_artifact,0.7,"The scalp map is broad, asymmetric, and multipolar, while the remaining panels do not provide a decisive eye, muscle, or cardiac signature."
SavedFiles/0206_VDaudio_ICA.set,88,other_artifact,channel_noise,0.9,A sharp isolated posterior-right electrode island dominates the map without a convincing opposite pole.
SavedFiles/0206_VDaudio_ICA.set,89,other_artifact,other_artifact,0.72,"The extreme posterior-left edge distribution is non-dipolar but has spatial falloff, and the spectrum lacks a clear muscle or line-noise signature."
SavedFiles/0206_VDaudio_ICA.set,90,other_artifact,other_artifact,0.84,"Splotchy multipolar posterior topology conflicts with an otherwise nonspecific falling spectrum, without a clear signature of another class."
SavedFiles/0206_VDaudio_ICA.set,91,other_artifact,other_artifact,0.65,"Posterior edge-focused, non-dipolar topology with irregular spiky activity and no clear neural spectral peak."
SavedFiles/0206_VDaudio_ICA.set,93,eye,other_artifact,0.72,Highly focal left-edge map without an unmistakable isolated-electrode pattern; panels provide no decisive muscle or neural signature.
SavedFiles/0206_VDaudio_ICA.set,94,muscle,muscle,0.87,"Temporal edge focus, erratic fast activity, and substantial flat high-frequency power strongly indicate muscle."
SavedFiles/0206_VDaudio_ICA.set,95,other_artifact,other_artifact,0.76,"Splotchy multipolar frontal topology and irregular segment patterns do not clearly match eye, brain, or isolated channel noise."
SavedFiles/0206_VDaudio_ICA.set,96,other_artifact,brain,0.58,"Broad approximately dipolar distribution and smoothly decaying 1/f-like spectrum support brain, though the edge emphasis makes it uncertain."
SavedFiles/0206_VDaudio_ICA.set,97,muscle,muscle,0.91,Sharp frontal-temporal edge focus combines with a nearly flat elevated high-frequency spectrum and noisy fast activity.
SavedFiles/0206_VDaudio_ICA.set,98,channel_noise,other_artifact,0.68,"Localized right-central island lacks a convincing opposite pole, while the spectrum and time course do not clearly establish muscle or brain."
SavedFiles/0206_VDaudio_ICA.set,100,eye,brain,0.66,"Right temporal dipolar pattern, smoother activity, and strong 1/f spectral decay are most compatible with a neural source."
SavedFiles/0206_VDaudio_ICA.set,101,channel_noise,other_artifact,0.74,"Focal posterior map and large irregular slow transients are artifact-like, but the map is not sufficiently isolated for channel noise."
SavedFiles/0206_VDaudio_ICA.set,102,other_artifact,other_artifact,0.73,"Splotchy frontal map with a sharp local feature and broad edge activity; the noisy time series and smooth 1/f spectrum provide no decisive eye, muscle, or channel-noise cue."
SavedFiles/0206_VDaudio_ICA.set,103,channel_noise,channel_noise,0.88,"Scalp map is dominated by a very sharp, isolated right posterior electrode-sized island with minimal smooth spatial projection."
SavedFiles/0206_VDaudio_ICA.set,104,other_artifact,brain,0.68,"Smooth left posterior-temporal dipolar field with a conventional falling spectrum and no sustained high-frequency, ocular, or cardiac pattern."
SavedFiles/0206_VDaudio_ICA.set,105,other_artifact,brain,0.72,"Compact posterior dipole with adjacent opposite polarities, 1/f-like spectral decay, and no clear artifact-specific temporal signature."
SavedFiles/0206_VDaudio_ICA.set,106,eye,eye,0.97,Broad frontal maximum coincides with a very large slow blink-like biphasic deflection and strongly low-frequency-dominant power.
SavedFiles/0206_VDaudio_ICA.set,107,eye,channel_noise,0.9,A single small central electrode-sized hotspot dominates the map without a convincing smooth opposite pole.
SavedFiles/0206_VDaudio_ICA.set,108,other_artifact,other_artifact,0.78,Complex multipolar topology combines a compact posterior feature with broad frontal and edge gradients; other panels lack a decisive class-specific cue.
SavedFiles/0206_VDaudio_ICA.set,109,other_artifact,brain,0.7,"Localized posterior dipolar pattern with adjacent opposite poles and a normally decaying spectrum, without clear ocular or high-frequency muscle activity."
SavedFiles/0206_VDaudio_ICA.set,111,muscle,muscle,0.93,"Edge-focused left temporal map, spiky bursting time series, and relatively flat elevated high-frequency power above roughly 15-20 Hz strongly indicate muscle."
SavedFiles/0206_VDnoaudio_ICA.set,0,eye,eye,0.94,"Strong bilateral frontal topography with power concentrated at very low frequencies, consistent with blink activity."
SavedFiles/0206_VDnoaudio_ICA.set,1,heart,heart,0.99,"Large, sharp deflections recur regularly at roughly cardiac intervals, with repeated corresponding bands in the segment image."
SavedFiles/0206_VDnoaudio_ICA.set,2,heart,heart,0.99,Highly regular QRS-like spikes and repeated segment patterns provide decisive cardiac evidence despite the broad scalp gradient.
SavedFiles/0206_VDnoaudio_ICA.set,3,eye,eye,0.82,"Anterior/periocular topography and strongly low-frequency-dominant spectrum favor ocular activity, though the waveform is less stereotyped than a clear blink."
SavedFiles/0206_VDnoaudio_ICA.set,4,brain,brain,0.88,"Smooth posterior-centered dipolar map with a generally falling spectrum and no clear ocular, cardiac, or high-frequency artifact signature."
SavedFiles/0206_VDnoaudio_ICA.set,5,eye,eye,0.77,"Opposite-polarity left-right frontal distribution is characteristic of horizontal eye movement, supported by low-frequency-dominant power."
SavedFiles/0206_VDnoaudio_ICA.set,6,brain,muscle,0.68,Frontal focal map and an atypical broad mid-to-high-frequency spectral elevation suggest muscle activity rather than a clean neural 1/f component.
SavedFiles/0206_VDnoaudio_ICA.set,7,brain,brain,0.93,Smooth right temporal dipolar topography with a prominent narrow alpha-range peak and a smaller harmonic-like peak supports a neural oscillator.
SavedFiles/0206_VDnoaudio_ICA.set,8,brain,brain,0.92,Plausible left temporal dipolar map and strong alpha-range spectral peak indicate rhythmic neural activity.
SavedFiles/0206_VDnoaudio_ICA.set,9,muscle,muscle,0.94,"Inferior edge-focused map, noisy rapid activity, and a spectrum that rises strongly at higher frequencies."
SavedFiles/0206_VDnoaudio_ICA.set,10,brain,brain,0.9,Smooth central dipolar topography with 1/f-like decay and a distinct alpha-range peak.
SavedFiles/0206_VDnoaudio_ICA.set,11,brain,brain,0.77,Smooth lateral dipole and generally decreasing spectrum; the broad mid-frequency bump makes the classification less certain.
SavedFiles/0206_VDnoaudio_ICA.set,12,brain,brain,0.88,"Plausible central dipolar field with a clean, progressively decreasing spectrum and no decisive artifact signature."
SavedFiles/0206_VDnoaudio_ICA.set,13,brain,brain,0.82,Broad smooth central field and predominantly 1/f-like spectrum with modest physiological-frequency structure.
SavedFiles/0206_VDnoaudio_ICA.set,14,muscle,muscle,0.95,Strong inferior edge localization combines with irregular fast activity and increasing high-frequency power.
SavedFiles/0206_VDnoaudio_ICA.set,15,brain,brain,0.89,Smooth posterior-central dipolar map with declining power and clear peaks in the alpha-to-low-beta range.
SavedFiles/0206_VDnoaudio_ICA.set,16,eye,other_artifact,0.64,"Broad asymmetric gradient, isolated strong segment band, and low-frequency dominance provide mixed evidence without clear eye, heart, or brain structure."
SavedFiles/0206_VDnoaudio_ICA.set,17,muscle,muscle,0.92,"Inferior edge-focused topology, dense fast fluctuations, and a high-frequency spectrum that flattens and rises."
SavedFiles/0206_VDnoaudio_ICA.set,18,eye,muscle,0.66,"Edge-focused right frontal/temporal map with irregular, relatively broadband activity; not an unmistakable single-electrode island."
SavedFiles/0206_VDnoaudio_ICA.set,19,eye,eye,0.82,Strong frontal/periocular distribution with opposing frontal polarity and power concentrated at low frequencies.
SavedFiles/0206_VDnoaudio_ICA.set,22,brain,brain,0.84,Plausible broad dipolar temporal-central map with a falling 1/f-like spectrum and a small low-frequency rhythmic peak.
SavedFiles/0206_VDnoaudio_ICA.set,23,brain,brain,0.88,Clear central dipolar scalp pattern with smooth spectral decay and a broad mid-frequency peak.
SavedFiles/0206_VDnoaudio_ICA.set,24,channel_noise,muscle,0.98,"Focal frontal-edge topology, erratic time course, and strongly elevated broad high-frequency power."
SavedFiles/0206_VDnoaudio_ICA.set,26,eye,brain,0.72,"Broad anterior-posterior dipolar pattern and clean 1/f-like decay without decisive eye, cardiac, or high-frequency muscle features."
SavedFiles/0206_VDnoaudio_ICA.set,30,muscle,channel_noise,0.93,"Scalp map is dominated by a sharp isolated right temporal electrode island, with an abnormal rising high-frequency spectrum."
SavedFiles/0206_VDnoaudio_ICA.set,31,brain,brain,0.75,Broad approximately dipolar frontotemporal-central topology with falling spectral power and no decisive artifact signature.
SavedFiles/0206_VDnoaudio_ICA.set,32,brain,other_artifact,0.61,Multipolar anterior-central-posterior map and irregular activity conflict with the otherwise brain-like spectral peaks.
SavedFiles/0206_VDnoaudio_ICA.set,33,muscle,muscle,0.91,Strong edge-focused temporal map with relatively flat high-frequency power and erratic activity.
SavedFiles/0206_VDnoaudio_ICA.set,34,brain,brain,0.72,Broad dipolar scalp pattern with generally decreasing spectral power and a modest mid-frequency peak.
SavedFiles/0206_VDnoaudio_ICA.set,35,channel_noise,channel_noise,0.96,Scalp map is dominated by an unmistakable isolated frontal-electrode island without a clear opposite pole.
SavedFiles/0206_VDnoaudio_ICA.set,36,muscle,channel_noise,0.94,"A sharply isolated right-temporal electrode dominates the map, with little smooth spatial spread."
SavedFiles/0206_VDnoaudio_ICA.set,37,brain,brain,0.79,"Plausible central dipolar topology, 1/f-like spectral decay, and a distinct mid-frequency rhythmic peak."
SavedFiles/0206_VDnoaudio_ICA.set,38,other_artifact,other_artifact,0.67,"Frontal map is multipolar and splotchy, while the spectral bump and noisy activity do not identify a clean source."
SavedFiles/0206_VDnoaudio_ICA.set,40,brain,brain,0.84,Clear central-left dipolar field with smoothly decreasing spectral power and no decisive artifact signature.
SavedFiles/0206_VDnoaudio_ICA.set,41,brain,brain,0.78,Reasonably smooth central dipole with 1/f-like decay and a modest rhythmic mid-frequency peak.
SavedFiles/0206_VDnoaudio_ICA.set,44,eye,eye,0.87,"Opposing left-right frontal polarity, slow large deflections, segment bands, and strongly low-frequency-dominant power indicate eye movements."
SavedFiles/0206_VDnoaudio_ICA.set,45,muscle,muscle,0.82,Edge-focused temporal/posterior map with noisy activity and a relatively flat high-frequency spectral tail.
SavedFiles/0206_VDnoaudio_ICA.set,47,muscle,channel_noise,0.96,Unmistakable compact single-electrode island with essentially no broad spatial field.
SavedFiles/0206_VDnoaudio_ICA.set,48,other_artifact,channel_noise,0.94,Sharp isolated frontal electrode hotspot dominates the otherwise near-uniform scalp map.
SavedFiles/0206_VDnoaudio_ICA.set,49,muscle,muscle,0.77,Shallow frontal-edge source with irregular activity and persistent broadband high-frequency power.
SavedFiles/0206_VDnoaudio_ICA.set,50,channel_noise,other_artifact,0.67,Non-dipolar posterior focality and prominent slow/transient activity do not cleanly match brain or a single bad electrode.
SavedFiles/0206_VDnoaudio_ICA.set,51,other_artifact,brain,0.58,"Broad anterior-posterior field and generally 1/f-like spectrum are brain-compatible, though the topology is somewhat diffuse and irregular."
SavedFiles/0206_VDnoaudio_ICA.set,52,muscle,muscle,0.84,Frontal-edge source has noisy rapid activity and a spectrum that rises again across higher frequencies rather than showing clean 1/f decay.
SavedFiles/0206_VDnoaudio_ICA.set,54,muscle,muscle,0.86,Strong temporal-edge dipole with irregular activity and substantial flat broadband power above about 20 Hz.
SavedFiles/0206_VDnoaudio_ICA.set,55,other_artifact,brain,0.63,"Plausible right anterior-temporal dipolar field with a declining 1/f-like spectrum and no decisive blink, cardiac, or high-frequency artifact pattern."
SavedFiles/0206_VDnoaudio_ICA.set,56,muscle,channel_noise,0.94,Unmistakable compact single-electrode frontal island with noisy broadband activity and an atypical non-1/f spectrum.
SavedFiles/0206_VDnoaudio_ICA.set,57,other_artifact,brain,0.67,"Broad left temporal dipolar distribution with a generally falling spectrum and no decisive ocular, cardiac, or high-frequency muscle pattern."
SavedFiles/0206_VDnoaudio_ICA.set,58,channel_noise,channel_noise,0.91,Sharp isolated right-edge electrode island without a convincing opposite pole; the remaining panels show nonspecific noisy activity.
SavedFiles/0206_VDnoaudio_ICA.set,61,other_artifact,other_artifact,0.72,"Edge-focused, largely monopolar topology with nonspecific time-series and spectral features; it does not clearly match muscle or a bad single channel."
SavedFiles/0206_VDnoaudio_ICA.set,62,other_artifact,other_artifact,0.84,"Broad irregular and multipolar scalp distribution with mixed nonspecific activity and no clear rhythmic cardiac, ocular, or muscle signature."
SavedFiles/0206_VDnoaudio_ICA.set,63,other_artifact,eye,0.64,"Anterior periocular focus combined with low-frequency-dominant power favors ocular activity, although clear blink or saccade morphology is limited."
SavedFiles/0206_VDnoaudio_ICA.set,64,eye,heart,0.86,Repeated sharp biphasic segment features and a strong harmonic series in the spectrum are characteristic of periodic ECG contamination.
SavedFiles/0206_VDnoaudio_ICA.set,65,brain,brain,0.82,"Smooth broad dipolar scalp map with a falling spectrum and a distinct mid-frequency bump, without clear artifact-specific morphology."
SavedFiles/0206_VDnoaudio_ICA.set,66,other_artifact,eye,0.79,Strong frontal/periocular distribution with dominant low-frequency power and slow structured segment activity supports an ocular source.
SavedFiles/0206_VDnoaudio_ICA.set,67,muscle,muscle,0.88,Strong focal right-temporal edge map with relatively flat broadband power at higher frequencies and irregular activity.
SavedFiles/0206_VDnoaudio_ICA.set,68,eye,eye,0.76,Frontal/periocular multipolar distribution with strongly low-frequency-dominant power and slow segment structure.
SavedFiles/0206_VDnoaudio_ICA.set,69,other_artifact,other_artifact,0.72,"Broad splotchy multipolar topology with noisy activity and no convincing dipolar brain, ocular, cardiac, or muscle signature."
SavedFiles/0206_VDnoaudio_ICA.set,70,eye,channel_noise,0.93,Scalp map is dominated by a very sharp isolated central electrode island with essentially no coherent opposite pole.
SavedFiles/0206_VDnoaudio_ICA.set,71,other_artifact,other_artifact,0.69,Edge-focused posterior-temporal topology and large nonstationary slow transient conflict with a plausible brain source.
SavedFiles/0206_VDnoaudio_ICA.set,72,eye,other_artifact,0.65,"Localized temporal map lacks a clear dipolar counterpart, while the low-frequency spectrum does not support muscle or isolated channel noise."
SavedFiles/0206_VDnoaudio_ICA.set,73,muscle,muscle,0.84,Focal left-temporal edge source with irregular bursts and a spectrum that remains comparatively elevated at high frequencies.
SavedFiles/0206_VDnoaudio_ICA.set,74,muscle,muscle,0.96,"Localized frontal-temporal map, rapid erratic time series, and flat-to-rising broadband high-frequency spectrum strongly indicate muscle."
SavedFiles/0206_VDnoaudio_ICA.set,75,other_artifact,other_artifact,0.75,"Large posterior edge-focused field is not a plausible cortical dipole, and the remaining panels lack a decisive artifact-specific cue."
SavedFiles/0206_VDnoaudio_ICA.set,78,muscle,channel_noise,0.94,"Scalp map is dominated by a sharp, isolated single-electrode island with little spatial spread."
SavedFiles/0206_VDnoaudio_ICA.set,81,eye,eye,0.72,"Strong frontal distribution and low-frequency-dominant spectrum support ocular activity, though the topology is somewhat mixed."
SavedFiles/0206_VDnoaudio_ICA.set,82,other_artifact,brain,0.67,Smooth posterior-right dipolar map and clean 1/f-like spectral decay are most consistent with a neural source.
SavedFiles/0206_VDnoaudio_ICA.set,87,channel_noise,channel_noise,0.93,A compact frontal single-channel hotspot dominates the map without a clear opposing pole.
SavedFiles/0206_VDnoaudio_ICA.set,88,eye,eye,0.77,"Broad bilateral frontal maximum, slow segment structure, and strongly declining low-frequency spectrum favor ocular activity."
SavedFiles/0206_VDnoaudio_ICA.set,91,eye,eye,0.73,Broad frontal emphasis and low-frequency-dominant activity suggest an ocular source despite a secondary posterior hotspot.
SavedFiles/0206_VDnoaudio_ICA.set,92,other_artifact,eye,0.69,"Frontal/periocular dominance with steep low-frequency spectral power favors eye activity, although the map contains mixed focal structure."
SavedFiles/0206_VDnoaudio_ICA.set,93,other_artifact,muscle,0.64,"Strong peripheral scalp maximum, noisy activity, and relatively flattened higher-frequency power suggest an edge muscle source."
SavedFiles/0206_VDnoaudio_ICA.set,95,muscle,muscle,0.84,"Localized temporal-edge dipole, erratic time series, and broad flattened high-frequency spectrum are characteristic of muscle."
SavedFiles/0206_VDnoaudio_ICA.set,96,other_artifact,channel_noise,0.88,"Scalp map is dominated by a sharp, isolated left-frontal electrode island with little spatial falloff and no clear opposite pole."
SavedFiles/0206_VDnoaudio_ICA.set,97,eye,other_artifact,0.74,"Topology is splotchy and multipolar, with separate frontal and posterior foci; the time series and spectrum provide no decisive physiological cue."
SavedFiles/0206_VDnoaudio_ICA.set,98,other_artifact,brain,0.62,"Posterior map has a localized but reasonably smooth dipolar pattern, while the spectrum shows a clean 1/f-like decay without high-frequency artifact power."
SavedFiles/0206_VDnoaudio_ICA.set,99,other_artifact,brain,0.67,Broad posterior dipolar distribution and smoothly declining 1/f-like spectrum are most consistent with a weak occipital brain source.
SavedFiles/0589_VDAudio_ICA.set,0,muscle,muscle,0.94,Left temporal edge-focused dipole with erratic high-frequency activity and a flat/rising high-frequency spectrum.
SavedFiles/0589_VDAudio_ICA.set,1,eye,eye,0.99,"Strong bilateral frontal map, large slow blink-like deflections, and power concentrated at very low frequencies."
SavedFiles/0589_VDAudio_ICA.set,2,brain,brain,0.72,Smooth central scalp distribution with a generally 1/f-like spectrum and a modest mid-frequency peak.
SavedFiles/0589_VDAudio_ICA.set,3,brain,brain,0.96,Smooth posterior dipolar topography with a prominent alpha-range peak and otherwise falling spectrum.
SavedFiles/0589_VDAudio_ICA.set,4,brain,brain,0.88,Plausible right posterior-temporal dipole with low-frequency decay and a broad alpha-range spectral feature.
SavedFiles/0589_VDAudio_ICA.set,5,brain,brain,0.93,Smooth right centro-parietal dipole with a clear alpha-range peak and 1/f-like spectral decay.
SavedFiles/0589_VDAudio_ICA.set,6,heart,heart,0.98,"Large sharp deflections recur regularly at roughly one-second intervals, with a broad gradient-like scalp map."
SavedFiles/0589_VDAudio_ICA.set,7,eye,eye,0.96,"Left-right frontal polarity, low-frequency-dominant spectrum, and step-like saccadic deflections indicate horizontal eye movement."
SavedFiles/0589_VDAudio_ICA.set,8,muscle,channel_noise,0.99,Scalp map is dominated by an unmistakable isolated right-side electrode island with noisy broadband activity.
SavedFiles/0589_VDAudio_ICA.set,9,muscle,muscle,0.86,Right temporal edge-focused dipole with erratic activity and substantial broad high-frequency power.
SavedFiles/0589_VDAudio_ICA.set,10,brain,brain,0.84,"Plausible posterior dipolar map, relatively smooth activity, and a falling spectrum with a low-frequency peak."
SavedFiles/0589_VDAudio_ICA.set,11,muscle,channel_noise,0.92,"Map is dominated by a sharp, isolated right frontotemporal electrode island with little spatial falloff."
SavedFiles/0589_VDAudio_ICA.set,12,muscle,muscle,0.78,"Peripheral left temporal focus, noisy time course, and a broadly elevated, non-1/f high-frequency spectrum."
SavedFiles/0589_VDAudio_ICA.set,14,muscle,muscle,0.89,Shallow left temporal dipole with dense erratic activity and power that rises strongly toward high frequencies.
SavedFiles/0589_VDAudio_ICA.set,15,brain,other_artifact,0.73,Broad multipolar anterior-posterior topology is not a plausible compact brain dipole despite the falling spectrum.
SavedFiles/0589_VDAudio_ICA.set,16,muscle,other_artifact,0.68,"Diffuse posterior-edge gradient and relatively flat higher-frequency spectrum give mixed, non-specific artifact evidence."
SavedFiles/0589_VDAudio_ICA.set,17,brain,brain,0.81,Broad central dipolar pattern with a falling spectrum and prominent mid-frequency peaks consistent with neural rhythms.
SavedFiles/0589_VDAudio_ICA.set,18,muscle,muscle,0.91,"Right temporal edge dipole, spiky time course, and markedly increasing high-frequency power strongly indicate muscle."
SavedFiles/0589_VDAudio_ICA.set,21,eye,muscle,0.88,"Frontal edge-focused map, erratic fast time series, and broadly elevated power above about 20 Hz strongly indicate muscle activity."
SavedFiles/0589_VDAudio_ICA.set,22,brain,channel_noise,0.86,"The scalp map is dominated by a compact, isolated central electrode-like island with no clear opposite pole."
SavedFiles/0589_VDAudio_ICA.set,23,brain,brain,0.82,Smooth left-right temporal dipolar topology and a clean 1/f-like spectrum are consistent with a cortical source.
SavedFiles/0589_VDAudio_ICA.set,24,muscle,muscle,0.91,Highly localized lateral scalp map and a flat-to-rising high-frequency spectrum indicate focal muscle activity.
SavedFiles/0589_VDAudio_ICA.set,25,muscle,muscle,0.92,"Compact lateral source, fast irregular activity, and strong broadband high-frequency power are characteristic of muscle."
SavedFiles/0589_VDAudio_ICA.set,26,other_artifact,brain,0.68,"The broad approximately dipolar spatial pattern and declining 1/f-like spectrum support brain, though the edge emphasis lowers confidence."
SavedFiles/0589_VDAudio_ICA.set,28,brain,other_artifact,0.72,The broad central positivity with multiple peripheral negative regions is non-dipolar and splotchy despite a declining spectrum.
SavedFiles/0589_VDAudio_ICA.set,29,brain,brain,0.78,A plausible posterior-temporal dipole and smoothly declining 1/f-like spectrum favor a cortical component.
SavedFiles/0589_VDAudio_ICA.set,30,eye,eye,0.97,"Strong frontal/periocular topology, large slow deflections, segment-wise shifts, and dominant low-frequency power clearly indicate eye movement."
SavedFiles/0589_VDAudio_ICA.set,31,brain,other_artifact,0.78,"Strongly multipolar, edge-heavy scalp map with no clear dipole or distinctive temporal/spectral signature."
SavedFiles/0589_VDAudio_ICA.set,32,other_artifact,brain,0.58,Broad anterior-posterior dipolar gradient and a falling 1/f-like spectrum; activity lacks blink or saccade structure.
SavedFiles/0589_VDAudio_ICA.set,33,brain,brain,0.68,Relatively smooth right posterior-temporal dipolar field with 1/f-like spectral decay and no clear artifact signature.
SavedFiles/0589_VDAudio_ICA.set,34,other_artifact,brain,0.57,"Broad posterior-centered field and falling spectrum are compatible with a weak occipital neural source, though the edge emphasis lowers confidence."
SavedFiles/0589_VDAudio_ICA.set,37,brain,brain,0.72,Smooth anterior-posterior dipolar topology with conventional 1/f-like spectral decay and no blink-like or high-frequency bursting.
SavedFiles/0589_VDAudio_ICA.set,38,muscle,muscle,0.97,"Focal right frontal-temporal edge map, erratic activity, and a flat-to-rising high-frequency spectrum strongly indicate muscle."
SavedFiles/0589_VDAudio_ICA.set,39,brain,brain,0.62,"Broad, smooth superior-inferior polarity gradient with a declining spectrum and no decisive ocular, cardiac, or muscle pattern."
SavedFiles/0589_VDAudio_ICA.set,42,other_artifact,other_artifact,0.82,Splotchy multipolar map with several edge extrema and no corroborating spectrum or time-series pattern for a specific source.
SavedFiles/0589_VDAudio_ICA.set,45,other_artifact,other_artifact,0.76,"Multiple opposing edge and frontal extrema make the topology non-dipolar, while the other panels provide no decisive classification cue."
SavedFiles/0589_VDAudio_ICA.set,48,other_artifact,muscle,0.78,"Posterior edge-focused map, erratic time series, and relatively persistent high-frequency power favor muscle."
SavedFiles/0589_VDAudio_ICA.set,55,muscle,muscle,0.96,Strongly rising high-frequency spectrum with a shallow focal frontal-edge map is characteristic of muscle.
SavedFiles/0589_VDAudio_ICA.set,57,other_artifact,muscle,0.8,"Temporal/posterior edge localization, noisy activity, and flattened high-frequency power support muscle."
SavedFiles/0589_VDAudio_ICA.set,58,other_artifact,other_artifact,0.76,The scalp map is strongly multipolar and edge-dominated without a decisive spectral or temporal signature.
SavedFiles/0589_VDAudio_ICA.set,62,other_artifact,other_artifact,0.7,"Splotchy posterior-edge topology conflicts with the otherwise declining spectrum, making the source ambiguous."
SavedFiles/0589_VDAudio_ICA.set,63,other_artifact,other_artifact,0.66,"Broad edge-to-edge gradient with additional focal structure is not a convincing neural dipole, and no decisive artifact rhythm appears."
SavedFiles/0589_VDAudio_ICA.set,66,other_artifact,other_artifact,0.72,Irregular multipolar posterior topology and mixed temporal structure lack a clear brain or specific artifact signature.
SavedFiles/0589_VDAudio_ICA.set,69,muscle,muscle,0.95,"Localized frontal-edge source and elevated, nearly flat high-frequency spectrum strongly indicate muscle."
SavedFiles/0589_VDAudio_ICA.set,70,other_artifact,other_artifact,0.74,Complex posterior multipolar map and mixed slow activity are inconsistent with a clean brain dipole or specific artifact class.
SavedFiles/0589_VDAudio_ICA.set,73,muscle,muscle,0.82,"Irregular frontal-edge topology, noisy activity, and a spectrum that flattens at higher frequencies support muscle."
SavedFiles/0589_VDAudio_ICA.set,74,muscle,muscle,0.88,Sharp lateral frontal/temporal dipole with sustained high-frequency power is characteristic of a local muscle source.
SavedFiles/0589_VDAudio_ICA.set,75,other_artifact,other_artifact,0.76,"The scalp map is strongly edge-focused and multipolar, while the spectrum lacks a decisive muscle or line-noise signature."
SavedFiles/0589_VDAudio_ICA.set,78,other_artifact,other_artifact,0.8,"Broad same-polarity anterior and posterior edge activity forms an implausible brain dipole, with no clear eye or cardiac pattern."
SavedFiles/0589_VDAudio_ICA.set,83,other_artifact,muscle,0.69,"Lateral edge localization, noisy time-domain activity, and uneven elevated higher-frequency power favor muscle, though the evidence is mixed."
SavedFiles/0589_VDAudio_ICA.set,84,eye,other_artifact,0.76,"The map is edge-heavy and multipolar with frontal and posterior extrema, despite an otherwise declining spectrum."
SavedFiles/0589_VDAudio_ICA.set,85,muscle,other_artifact,0.78,"Splotchy multipolar topology and erratic activity do not cleanly match a plausible brain, eye, muscle, or isolated-channel source."
SavedFiles/0589_VDAudio_ICA.set,86,other_artifact,other_artifact,0.74,"Multiple temporal and posterior extrema make the topology non-dipolar, with no decisive spectral or temporal artifact signature."
SavedFiles/0589_VDAudio_ICA.set,87,other_artifact,brain,0.61,"A relatively smooth posterior-temporal dipolar pattern, 1/f-like spectrum, and non-bursty time series are compatible with brain activity."
