set_path,component_index,true_label_norm,predicted_label,confidence,reason
SavedFiles/0206_VDaudio_ICA.set,59,other_artifact,channel_noise,0.89,Very focal isolated frontal electrode island without a smooth opposing pole; activity is irregular rather than physiologic.
SavedFiles/0206_VDaudio_ICA.set,60,muscle,channel_noise,0.91,"Unmistakable single mid-frontal hotspot with limited spatial falloff and noisy, non-rhythmic activity."
SavedFiles/0206_VDaudio_ICA.set,62,other_artifact,channel_noise,0.93,Dominant isolated left-temporal/peripheral electrode island; segment image and time series are consistent with a bad channel source.
SavedFiles/0206_VDaudio_ICA.set,63,channel_noise,channel_noise,0.88,"Highly localized inferior right-edge hotspot, with transient irregular activity and no plausible dipolar scalp field."
SavedFiles/0206_VDaudio_ICA.set,64,muscle,channel_noise,0.87,A sharply focal frontal-midline electrode pattern dominates the map; no blink-like slow waveform supports eye artifact.
SavedFiles/0206_VDaudio_ICA.set,65,other_artifact,other_artifact,0.7,"Splotchy multipolar scalp pattern and mixed low-frequency activity do not form a clear dipole, eye pattern, or isolated-electrode map."
SavedFiles/0206_VDaudio_ICA.set,66,other_artifact,channel_noise,0.93,Strong isolated inferior right peripheral hotspot with abrupt spatial localization and artifact-like segmented activity.
SavedFiles/0206_VDaudio_ICA.set,68,channel_noise,channel_noise,0.9,Single compact left-temporal/edge electrode island dominates the map; irregular broadband activity is non-physiologic.
SavedFiles/0206_VDaudio_ICA.set,69,muscle,channel_noise,0.85,"Focal anterior hotspot without a smooth opposing pole, coupled with noisy non-rhythmic time-series activity."
SavedFiles/0206_VDaudio_ICA.set,70,other_artifact,channel_noise,0.84,Topography is dominated by a compact isolated right-frontal edge island without a clear opposing pole; activity is irregular.
SavedFiles/0206_VDaudio_ICA.set,71,other_artifact,channel_noise,0.86,"Very focal isolated occipital-edge island with minimal smooth spatial spread, consistent with a single bad electrode."
SavedFiles/0206_VDaudio_ICA.set,72,other_artifact,other_artifact,0.69,"Multipolar, edge-heavy and spatially irregular map; irregular activity and nonspecific 1/f spectrum do not support a clean source class."
SavedFiles/0206_VDaudio_ICA.set,73,other_artifact,channel_noise,0.88,"Small, sharply localized left-frontal electrode island with no plausible broad dipolar counterpart."
SavedFiles/0206_VDaudio_ICA.set,74,other_artifact,channel_noise,0.86,"Strong focal inferior-edge island, spatially isolated and incompatible with a smooth cortical dipole."
SavedFiles/0206_VDaudio_ICA.set,75,channel_noise,channel_noise,0.9,Unmistakable compact lower-right single-electrode island; the irregular trace supports channel-specific noise.
SavedFiles/0206_VDaudio_ICA.set,77,muscle,eye,0.79,Anterior/periocular topography and a large slow deflection with abrupt transition are consistent with ocular movement or blink activity.
SavedFiles/0206_VDaudio_ICA.set,79,other_artifact,other_artifact,0.66,"Irregular two-focal edge distribution and nonspecific noisy activity lack a convincing dipolar, ocular, or muscle signature."
SavedFiles/0206_VDaudio_ICA.set,80,eye,brain,0.55,Broad anterior-posterior opposing scalp pattern and a decaying spectrum are more compatible with a weak dipolar neural component than a focal artifact.
SavedFiles/0206_VDaudio_ICA.set,82,eye,channel_noise,0.96,Unmistakable isolated focal scalp island with a large transient and sparse segment outliers.
SavedFiles/0206_VDaudio_ICA.set,83,other_artifact,channel_noise,0.94,Scalp map is dominated by a compact single-electrode-like lower-left focus; activity is erratic.
SavedFiles/0206_VDaudio_ICA.set,84,muscle,channel_noise,0.91,"Very localized frontal-midline island without a smooth opposing pole, with noisy nonrhythmic activity."
SavedFiles/0206_VDaudio_ICA.set,85,muscle,muscle,0.73,Right temporal/edge-localized pattern with highly jagged activity and relatively sustained higher-frequency power.
SavedFiles/0206_VDaudio_ICA.set,86,muscle,channel_noise,0.89,Tight anterior focal island and isolated extreme transients/segment outliers support a bad-channel source.
SavedFiles/0206_VDaudio_ICA.set,87,eye,other_artifact,0.72,"Broad frontal and lateral multipolar map with irregular activity, but no clear blink pattern or decisive muscle spectrum."
SavedFiles/0206_VDaudio_ICA.set,88,other_artifact,channel_noise,0.95,"Clear compact single-site lower-right scalp focus with noisy, nonphysiologic-looking activity."
SavedFiles/0206_VDaudio_ICA.set,89,other_artifact,muscle,0.66,Large inferior edge-focused source with irregular fast activity is more consistent with peripheral muscle than brain.
SavedFiles/0206_VDaudio_ICA.set,90,other_artifact,other_artifact,0.76,"Diffuse, non-dipolar and splotchy central/inferior topology with irregular activity does not cleanly fit a neural or specific artifact class."
SavedFiles/0206_VDaudio_ICA.set,91,other_artifact,channel_noise,0.93,Topography is dominated by a sharp isolated left posterior electrode island; activity is irregular without a coherent physiological rhythm.
SavedFiles/0206_VDaudio_ICA.set,93,eye,channel_noise,0.96,"Very focal single-electrode-like left temporal island with noisy, non-rhythmic activity and no plausible dipolar field."
SavedFiles/0206_VDaudio_ICA.set,94,muscle,channel_noise,0.97,"Unambiguous sharp isolated left-edge electrode focus, accompanied by erratic broadband-looking component activity."
SavedFiles/0206_VDaudio_ICA.set,95,other_artifact,channel_noise,0.91,Localized left frontal electrode island is spatially isolated rather than a smooth ocular or cortical field; time course is noisy.
SavedFiles/0206_VDaudio_ICA.set,96,other_artifact,channel_noise,0.86,A very sharp left inferior focal island dominates a spatially irregular map; activity is noisy rather than blink- or rhythm-like.
SavedFiles/0206_VDaudio_ICA.set,97,muscle,channel_noise,0.96,Clear isolated right frontal electrode island with no extended opposite pole and irregular noisy time series.
SavedFiles/0206_VDaudio_ICA.set,98,channel_noise,channel_noise,0.94,"Sharp compact central-right focal island is characteristic of a single bad channel, with nonphysiological irregular activity."
SavedFiles/0206_VDaudio_ICA.set,100,eye,channel_noise,0.88,Highly localized right lateral focal pattern with adjacent polarity reversal and irregular activity supports electrode-specific noise.
SavedFiles/0206_VDaudio_ICA.set,101,channel_noise,channel_noise,0.95,Distinct compact inferior posterior electrode island without a smooth dipolar scalp distribution; time series is noisy and non-rhythmic.
SavedFiles/0206_VDaudio_ICA.set,102,other_artifact,other_artifact,0.62,Mixed focal central and frontal topography without a clean dipole; irregular activity and generic 1/f spectrum.
SavedFiles/0206_VDaudio_ICA.set,103,channel_noise,channel_noise,0.82,"Topography is dominated by a sharp, isolated right posterior electrode-sized island with little smooth spatial spread."
SavedFiles/0206_VDaudio_ICA.set,104,other_artifact,muscle,0.7,Focal inferior-temporal/edge distribution and irregular spiky activity are more consistent with localized muscle artifact.
SavedFiles/0206_VDaudio_ICA.set,105,other_artifact,channel_noise,0.76,Very compact occipital electrode-sized positive/negative island dominates an otherwise weak map; no coherent physiological pattern.
SavedFiles/0206_VDaudio_ICA.set,106,eye,eye,0.87,Strong bilateral frontal/periocular field with a large slow transient in the time series and low-frequency-dominant spectrum.
SavedFiles/0206_VDaudio_ICA.set,107,eye,channel_noise,0.73,"Small isolated central scalp island with noisy, non-rhythmic activity and no plausible broad dipolar field."
SavedFiles/0206_VDaudio_ICA.set,108,other_artifact,other_artifact,0.62,Splotchy multipolar map with a central focal island and peripheral fields; panels do not support a single clear source class.
SavedFiles/0206_VDaudio_ICA.set,109,other_artifact,channel_noise,0.75,Sharp compact posterior-central electrode-sized island with irregular noise-like time series and no clear physiological dipole.
SavedFiles/0206_VDaudio_ICA.set,111,muscle,muscle,0.68,"Left temporal/edge focality, bursty irregular activity, and relatively flattened higher-frequency spectral tail suggest muscle artifact."
SavedFiles/0206_VDnoaudio_ICA.set,0,eye,eye,0.93,Strong symmetric frontal/periocular scalp maximum with low-frequency-dominant spectrum and slow high-amplitude activity.
SavedFiles/0206_VDnoaudio_ICA.set,1,heart,heart,0.97,"Highly regular, repeated sharp deflections at approximately cardiac cadence, also visible as recurring segment-image bands."
SavedFiles/0206_VDnoaudio_ICA.set,2,heart,heart,0.98,Clear periodic QRS-like sharp transients throughout the time series and repeating structure in the segment image.
SavedFiles/0206_VDnoaudio_ICA.set,3,eye,other_artifact,0.61,"Irregular noisy activity with a non-dipolar, asymmetric frontal-edge map; spectrum lacks a decisive muscle or line-noise signature."
SavedFiles/0206_VDnoaudio_ICA.set,4,brain,brain,0.68,"Broad, smooth anterior-posterior dipolar topography and generally 1/f-like spectrum without blink-like slow transients or high-frequency muscle excess."
SavedFiles/0206_VDnoaudio_ICA.set,5,eye,eye,0.82,"Opposing left-right anterior scalp poles are consistent with horizontal eye movement, with predominantly low-frequency power."
SavedFiles/0206_VDnoaudio_ICA.set,6,brain,eye,0.79,Focal mid-frontal distribution with low-frequency-dominant spectrum and irregular slow ocular-like activity.
SavedFiles/0206_VDnoaudio_ICA.set,7,brain,brain,0.58,Localized smooth right centrotemporal scalp field with no isolated-electrode appearance and no broad high-frequency muscle profile.
SavedFiles/0206_VDnoaudio_ICA.set,8,brain,brain,0.61,"Smooth localized left temporal scalp field with diffuse opposite polarity and a declining, non-muscle-like spectrum."
SavedFiles/0206_VDnoaudio_ICA.set,9,muscle,muscle,0.78,Posterior edge-focused map with highly erratic fast activity and relatively elevated high-frequency spectrum.
SavedFiles/0206_VDnoaudio_ICA.set,10,brain,brain,0.67,"Broad, smooth central dipolar topography and predominantly low-frequency/1-f-like spectrum without a clear artifact pattern."
SavedFiles/0206_VDnoaudio_ICA.set,11,brain,eye,0.91,"Strong left-right frontal polarity is characteristic of horizontal eye movements, with low-frequency-dominant activity."
SavedFiles/0206_VDnoaudio_ICA.set,12,brain,brain,0.7,Smooth centrally distributed dipolar scalp map and a generally 1/f-like spectrum support a neural component.
SavedFiles/0206_VDnoaudio_ICA.set,13,brain,other_artifact,0.55,"Central negative field with diffuse peripheral positivity is not a convincing cortical dipole, while activity and spectrum are nonspecific."
SavedFiles/0206_VDnoaudio_ICA.set,14,muscle,muscle,0.82,Focal inferior/posterior edge distribution plus noisy high-frequency activity and elevated higher-frequency power suggest neck muscle.
SavedFiles/0206_VDnoaudio_ICA.set,15,brain,brain,0.58,"Relatively smooth focal left-central/temporal map with low-frequency-dominant spectrum, though the activity is somewhat noisy."
SavedFiles/0206_VDnoaudio_ICA.set,16,eye,eye,0.78,"Anterior right-frontal emphasis opposing posterior activity, combined with strong low-frequency spectral dominance, is consistent with ocular artifact."
SavedFiles/0206_VDnoaudio_ICA.set,17,muscle,muscle,0.73,Inferior right posterior edge focus with irregular fast activity and a spectrum that rises again at higher frequencies suggests muscle artifact.
SavedFiles/0206_VDnoaudio_ICA.set,18,eye,channel_noise,0.78,"Topography is dominated by a compact, isolated right-frontal electrode-like island without a clear opposing pole; activity is erratic."
SavedFiles/0206_VDnoaudio_ICA.set,19,eye,eye,0.69,Strong anterior/frontopolar distribution with low-frequency-dominant spectrum supports an ocular source despite noisy activity.
SavedFiles/0206_VDnoaudio_ICA.set,22,brain,brain,0.55,"Broad, smooth left-anterior to right-posterior dipolar field and overall 1/f spectrum are most compatible with a neural component, though weakly."
SavedFiles/0206_VDnoaudio_ICA.set,23,brain,eye,0.62,Anterior left-right polarity pattern and low-frequency-heavy spectrum are consistent with horizontal ocular activity.
SavedFiles/0206_VDnoaudio_ICA.set,24,channel_noise,channel_noise,0.84,"Very small, sharply localized frontocentral hotspot with otherwise near-flat map is an unmistakable isolated-electrode pattern."
SavedFiles/0206_VDnoaudio_ICA.set,26,eye,eye,0.73,Large frontal-polar field with broad opposite posterior distribution and strong low-frequency power supports ocular artifact.
SavedFiles/0206_VDnoaudio_ICA.set,30,muscle,channel_noise,0.9,"Map is overwhelmingly dominated by a single sharp right-temporal electrode island, with no smooth dipolar counterpart."
SavedFiles/0206_VDnoaudio_ICA.set,31,brain,other_artifact,0.57,Broad but irregular multipolar/diagonal scalp pattern and noisy non-rhythmic activity do not cleanly fit brain or a specific artifact class.
SavedFiles/0206_VDnoaudio_ICA.set,32,brain,other_artifact,0.68,Splotchy multipolar frontal-central-posterior map and mixed spectrum/activity lack a clear dipolar neural or specific artifact signature.
SavedFiles/0206_VDnoaudio_ICA.set,33,muscle,muscle,0.72,Lateral edge-focused map with erratic spiky activity and relatively sustained higher-frequency spectral power.
SavedFiles/0206_VDnoaudio_ICA.set,34,brain,other_artifact,0.55,"Broad irregular, non-cleanly dipolar topology with noisy activity and no decisive eye, muscle, or cardiac pattern."
SavedFiles/0206_VDnoaudio_ICA.set,35,channel_noise,channel_noise,0.94,Unmistakable tiny isolated frontal electrode island with little smooth spatial spread.
SavedFiles/0206_VDnoaudio_ICA.set,36,muscle,channel_noise,0.95,"Very focal single-electrode-like right-central island, meeting the strict isolated-channel criterion."
SavedFiles/0206_VDnoaudio_ICA.set,37,brain,other_artifact,0.58,Central splotchy/multipolar distribution and noisy segments lack a clear dipolar neural or specific artifact signature.
SavedFiles/0206_VDnoaudio_ICA.set,38,other_artifact,other_artifact,0.68,"Multiple focal frontal patches create a non-dipolar, mixed pattern without a definitive blink or muscle spectrum."
SavedFiles/0206_VDnoaudio_ICA.set,40,brain,brain,0.74,Smooth lateral central dipole and predominantly falling 1/f-like spectrum are consistent with a neural source.
SavedFiles/0206_VDnoaudio_ICA.set,41,brain,brain,0.7,"Broad, reasonably dipolar frontocentral-to-right distribution with a low-frequency-dominant 1/f-like spectrum."
SavedFiles/0206_VDnoaudio_ICA.set,44,eye,eye,0.78,Anterior lateral polarity pattern with slow large deflections and strong low-frequency power supports ocular activity.
SavedFiles/0206_VDnoaudio_ICA.set,45,muscle,muscle,0.78,Edge-focused posterior/temporal map with erratic activity and relatively broad high-frequency spectral power.
SavedFiles/0206_VDnoaudio_ICA.set,47,muscle,channel_noise,0.95,Topography is dominated by a sharply isolated frontal electrode island without a smooth opposing pole.
SavedFiles/0206_VDnoaudio_ICA.set,48,other_artifact,channel_noise,0.96,"Unmistakable single-electrode-like focal hotspot over right frontal scalp, with noisy nonphysiologic activity."
SavedFiles/0206_VDnoaudio_ICA.set,49,muscle,channel_noise,0.94,Very focal left-frontal island dominates the scalp map and lacks a plausible distributed dipole.
SavedFiles/0206_VDnoaudio_ICA.set,50,channel_noise,channel_noise,0.88,"Strong, compact inferior-posterior focal hotspot is consistent with an isolated bad channel rather than a distributed source."
SavedFiles/0206_VDnoaudio_ICA.set,51,other_artifact,eye,0.72,Broad anterior/frontal distribution with opposing central positivity and low-frequency-dominant spectrum supports ocular activity.
SavedFiles/0206_VDnoaudio_ICA.set,52,muscle,channel_noise,0.93,"Scalp distribution is a compact isolated frontal hotspot with adjacent focal opposite polarity, characteristic of a bad electrode."
SavedFiles/0206_VDnoaudio_ICA.set,54,muscle,muscle,0.76,"Lateral inferior edge-focused map, irregular fast activity, and non-steep high-frequency spectral tail support muscle artifact."
SavedFiles/0206_VDnoaudio_ICA.set,55,other_artifact,channel_noise,0.91,"A sharply localized right-frontal hotspot dominates an otherwise weak map, consistent with isolated channel noise."
SavedFiles/0206_VDnoaudio_ICA.set,56,muscle,channel_noise,0.96,"Topography is dominated by a tiny isolated frontal electrode island, with erratic broadband activity and no coherent dipolar source."
SavedFiles/0206_VDnoaudio_ICA.set,57,other_artifact,brain,0.58,Broad left-temporal to right-frontal spatial gradient is more dipolar than isolated; spectrum has a generally 1/f-like decline without high-frequency dominance.
SavedFiles/0206_VDnoaudio_ICA.set,58,channel_noise,channel_noise,0.95,A sharply localized right-temporal single-electrode hotspot and sparse segment-image bands indicate an isolated noisy channel.
SavedFiles/0206_VDnoaudio_ICA.set,61,other_artifact,channel_noise,0.94,"Very focal left-edge electrode island without smooth distributed falloff, combined with irregular activity, supports channel noise."
SavedFiles/0206_VDnoaudio_ICA.set,62,other_artifact,eye,0.68,"Broad anterior midline positivity with opposing lateral/posterior negativity is periocular, and the spectrum is strongly low-frequency weighted."
SavedFiles/0206_VDnoaudio_ICA.set,63,other_artifact,channel_noise,0.95,"The compact left-frontal hotspot is essentially isolated, and the noisy irregular time course lacks a plausible distributed neural pattern."
SavedFiles/0206_VDnoaudio_ICA.set,64,eye,channel_noise,0.93,Focal left-temporal electrode island with discrete horizontal segment-image events is characteristic of a bad channel.
SavedFiles/0206_VDnoaudio_ICA.set,65,brain,other_artifact,0.56,"The frontal-central multipolar map is non-dipolar and the irregular activity/spectrum do not clearly establish eye, muscle, or brain."
SavedFiles/0206_VDnoaudio_ICA.set,66,other_artifact,channel_noise,0.89,A dominant focal left-temporal island with isolated segment-image bands favors an electrode-specific artifact over a distributed source.
SavedFiles/0206_VDnoaudio_ICA.set,67,muscle,channel_noise,0.88,Scalp map is dominated by a compact isolated right-lateral electrode-sized hotspot; activity is irregular without a physiological rhythm.
SavedFiles/0206_VDnoaudio_ICA.set,68,eye,other_artifact,0.64,Multipolar lateral/frontal map with inconsistent segment structure; spectrum is 1/f-like but topology is not a plausible brain dipole.
SavedFiles/0206_VDnoaudio_ICA.set,69,other_artifact,other_artifact,0.75,Broad splotchy multipolar topography with several poles and noisy activity does not cleanly fit brain or a specific artifact class.
SavedFiles/0206_VDnoaudio_ICA.set,70,eye,channel_noise,0.91,"Very sharp central-right single-electrode island without smooth spatial falloff, accompanied by irregular noisy activity."
SavedFiles/0206_VDnoaudio_ICA.set,71,other_artifact,channel_noise,0.87,Compact isolated right posterior-temporal hotspot dominates the map; the trace contains abrupt irregular excursions.
SavedFiles/0206_VDnoaudio_ICA.set,72,eye,channel_noise,0.88,Clear focal left-lateral electrode-sized negative island with no broad dipolar field; activity is noisy and non-rhythmic.
SavedFiles/0206_VDnoaudio_ICA.set,73,muscle,channel_noise,0.88,"A sharply localized left temporal hotspot dominates an otherwise near-flat scalp map, consistent with one bad channel."
SavedFiles/0206_VDnoaudio_ICA.set,74,muscle,channel_noise,0.92,Unmistakable compact right frontal-lateral electrode island and broadband irregular time series.
SavedFiles/0206_VDnoaudio_ICA.set,75,other_artifact,channel_noise,0.88,Map is dominated by a compact inferior-right edge electrode hotspot without a smooth opposing pole; activity is irregular.
SavedFiles/0206_VDnoaudio_ICA.set,78,muscle,channel_noise,0.96,Topography is dominated by a very sharp isolated frontal electrode-sized hotspot; activity is irregular without a coherent physiological pattern.
SavedFiles/0206_VDnoaudio_ICA.set,81,eye,other_artifact,0.72,"Mixed, multipolar frontal and central map with irregular activity and no decisive blink, muscle, or single-channel signature."
SavedFiles/0206_VDnoaudio_ICA.set,82,other_artifact,other_artifact,0.71,"Edge-focused and spatially irregular posterior map with intermittent activity, but no convincing high-frequency muscle spectrum or isolated-electrode pattern."
SavedFiles/0206_VDnoaudio_ICA.set,87,channel_noise,channel_noise,0.95,"A compact, isolated upper-frontal hotspot dominates the scalp map with little smooth spatial falloff, consistent with one bad channel."
SavedFiles/0206_VDnoaudio_ICA.set,88,eye,eye,0.79,Broad frontal/periocular distribution and strongly low-frequency-dominant spectrum support an ocular source despite irregular segments.
SavedFiles/0206_VDnoaudio_ICA.set,91,eye,eye,0.75,Anterior frontal-dominant scalp pattern with low-frequency-heavy power and non-rhythmic transient activity is most consistent with eye artifact.
SavedFiles/0206_VDnoaudio_ICA.set,92,other_artifact,eye,0.68,"Broad frontal polarity pattern and steep low-frequency spectrum favor ocular activity, although the time series is not a clear blink pattern."
SavedFiles/0206_VDnoaudio_ICA.set,93,other_artifact,other_artifact,0.7,"Strong edge-localized lower-left activity with an irregular, non-dipolar map but without convincing broadband high-frequency muscle evidence."
SavedFiles/0206_VDnoaudio_ICA.set,95,muscle,brain,0.61,"Lateral temporal dipolar topography and a generally falling 1/f-like spectrum are most compatible with a neural component, though activity is noisy."
SavedFiles/0206_VDnoaudio_ICA.set,96,other_artifact,channel_noise,0.82,"Topography is dominated by a very focal isolated frontal electrode-sized island, while activity lacks a coherent ocular or neural pattern."
SavedFiles/0206_VDnoaudio_ICA.set,97,eye,other_artifact,0.7,"Separated focal frontal and central extrema produce a non-dipolar, multipolar map; irregular activity does not clearly support eye, brain, or muscle."
SavedFiles/0206_VDnoaudio_ICA.set,98,other_artifact,other_artifact,0.74,Splotchy focal posterior polarity islands plus diffuse frontal activity are not a plausible single dipole; spectrum is nonspecific 1/f-like.
SavedFiles/0206_VDnoaudio_ICA.set,99,other_artifact,other_artifact,0.72,"Strong edge/posterior focality and non-dipolar distribution suggest artifact, but there is no high-frequency muscle signature or isolated-electrode pattern decisive for another class."
SavedFiles/0589_VDAudio_ICA.set,0,muscle,muscle,0.76,"Focal left temporal/edge distribution with highly jagged, high-frequency activity and relatively elevated broadband higher-frequency power."
SavedFiles/0589_VDAudio_ICA.set,1,eye,eye,0.98,"Strong bilateral frontal/periocular map, large slow blink-like deflections, repeated segment bands, and dominant low-frequency spectrum."
SavedFiles/0589_VDAudio_ICA.set,2,brain,other_artifact,0.62,"Broad concentric, non-dipolar topology with irregular activity and no clear rhythmic neural peak or defining artifact signature."
SavedFiles/0589_VDAudio_ICA.set,3,brain,brain,0.73,Smooth posterior-central focal dipolar field and a generally 1/f-like spectrum without prominent muscle or ocular features.
SavedFiles/0589_VDAudio_ICA.set,4,brain,brain,0.68,Plausible right posterior-temporal dipolar topography with non-blink-like activity and declining spectrum.
SavedFiles/0589_VDAudio_ICA.set,5,brain,brain,0.7,"Localized centro-right dipolar scalp map and broadly 1/f spectral profile, without a decisive artifact pattern."
SavedFiles/0589_VDAudio_ICA.set,6,heart,muscle,0.78,Strong lower-left edge/temporal distribution with sharp erratic transients and broadband noisy activity consistent with muscle.
SavedFiles/0589_VDAudio_ICA.set,7,eye,eye,0.86,Anterior left-right frontal polarity supports horizontal eye movement; activity includes abrupt ocular-like transitions and low-frequency-dominant power.
SavedFiles/0589_VDAudio_ICA.set,8,muscle,muscle,0.74,Very focal right temporal/edge source with dense spiky high-frequency time-series activity; not an unmistakable isolated single-electrode map.
SavedFiles/0589_VDAudio_ICA.set,9,muscle,brain,0.62,Compact lateral dipolar scalp pattern with a broadly 1/f-like spectrum and no decisive artifact signature.
SavedFiles/0589_VDAudio_ICA.set,10,brain,other_artifact,0.58,"Inferior-left focal map and irregular activity are not convincingly dipolar, ocular, or muscle-dominant."
SavedFiles/0589_VDAudio_ICA.set,11,muscle,channel_noise,0.84,"Topography is dominated by a very sharp, isolated right-anterior electrode-sized island without a smooth opposing pole."
SavedFiles/0589_VDAudio_ICA.set,12,muscle,muscle,0.68,Edge/inferior-left localized distribution with highly erratic spiky activity is most consistent with peripheral muscle artifact.
SavedFiles/0589_VDAudio_ICA.set,14,muscle,brain,0.55,"Localized left-central dipolar structure and falling spectrum are compatible with a neural source, though activity is noisy."
SavedFiles/0589_VDAudio_ICA.set,15,brain,eye,0.74,Broad frontal-versus-posterior scalp gradient combined with strong low-frequency spectral dominance supports vertical ocular activity.
SavedFiles/0589_VDAudio_ICA.set,16,muscle,muscle,0.76,Strong inferior edge/neck distribution and irregular high-frequency-looking activity support muscle contamination.
SavedFiles/0589_VDAudio_ICA.set,17,brain,eye,0.79,Clear frontal-central opposing-polarity distribution with low-frequency-dominant spectrum is characteristic of an ocular component.
SavedFiles/0589_VDAudio_ICA.set,18,muscle,brain,0.6,Right-lateral compact dipolar map with a generally declining spectrum lacks a decisive artifact-specific feature.
SavedFiles/0589_VDAudio_ICA.set,21,eye,muscle,0.78,Frontal/edge-weighted map with erratic high-frequency activity and a relatively elevated broad high-frequency spectral plateau.
SavedFiles/0589_VDAudio_ICA.set,22,brain,channel_noise,0.82,"Topography is dominated by a compact, isolated central electrode-like island, with noisy nonphysiologic activity."
SavedFiles/0589_VDAudio_ICA.set,23,brain,brain,0.67,Broad lateralized dipolar scalp distribution and a generally 1/f-decreasing spectrum support a neural source despite noisy activity.
SavedFiles/0589_VDAudio_ICA.set,24,muscle,muscle,0.74,"Focal anterior-left map, highly irregular rapid activity, and relatively strong higher-frequency power are most consistent with muscle."
SavedFiles/0589_VDAudio_ICA.set,25,muscle,muscle,0.73,Very focal anterior-left activity with erratic fast fluctuations and a flattened/rising high-frequency spectrum.
SavedFiles/0589_VDAudio_ICA.set,26,other_artifact,brain,0.72,Spatially broad opposing-polarity map and a clean declining 1/f-like spectrum are compatible with a brain component.
SavedFiles/0589_VDAudio_ICA.set,28,brain,other_artifact,0.58,"Broad non-dipolar central/peripheral pattern and noisy activity lack a clear eye, muscle, or plausible focal neural signature."
SavedFiles/0589_VDAudio_ICA.set,29,brain,brain,0.63,"Broad left-posterior to right-central polarity pattern with a predominantly 1/f spectrum suggests a neural source, though topology is imperfect."
SavedFiles/0589_VDAudio_ICA.set,30,eye,eye,0.9,"Strong frontal/periocular distribution, pronounced slow transient deflections, and dominant very-low-frequency power indicate ocular artifact."
SavedFiles/0589_VDAudio_ICA.set,31,brain,other_artifact,0.72,Splotchy multipolar scalp pattern with erratic activity; spectrum decays but lacks a clear neural rhythm or decisive artifact signature.
SavedFiles/0589_VDAudio_ICA.set,32,other_artifact,other_artifact,0.61,"Anterior-posterior gradient suggests possible ocular contribution, but the activity is not clearly blink- or saccade-like and the evidence is mixed."
SavedFiles/0589_VDAudio_ICA.set,33,brain,muscle,0.67,Strong peripheral temporal/inferior focality and irregular fast-looking activity favor muscle despite a broadly decreasing spectrum.
SavedFiles/0589_VDAudio_ICA.set,34,other_artifact,other_artifact,0.7,"Non-dipolar, patchy map with posterior edge emphasis and noisy irregular activity; no decisive spectral or temporal pattern."
SavedFiles/0589_VDAudio_ICA.set,37,brain,other_artifact,0.71,"Mixed frontal and posterior patches, erratic time series, and no clear blink, cardiac, line, or neural-rhythm signature."
SavedFiles/0589_VDAudio_ICA.set,38,muscle,muscle,0.91,Right frontal/temporal focal source with a conspicuously flat-to-rising high-frequency spectrum and noisy activity is characteristic of muscle.
SavedFiles/0589_VDAudio_ICA.set,39,brain,other_artifact,0.69,"Broad inferior/lateral non-dipolar distribution and irregular activity without a defining eye, muscle-spectrum, or cardiac pattern."
SavedFiles/0589_VDAudio_ICA.set,42,other_artifact,muscle,0.75,Prominent inferior edge and right temporal focality with fast irregular activity favor a peripheral muscle source.
SavedFiles/0589_VDAudio_ICA.set,45,other_artifact,other_artifact,0.7,"Multipolar peripheral map and noisy non-rhythmic activity are artifact-like, but the spectrum lacks a decisive high-frequency muscle profile."
SavedFiles/0589_VDAudio_ICA.set,48,other_artifact,other_artifact,0.72,"Edge-dominated, non-dipolar posterior pattern with irregular noisy activity; spectrum lacks a decisive muscle or line-noise signature."
SavedFiles/0589_VDAudio_ICA.set,55,muscle,channel_noise,0.9,"Topography is dominated by a very compact isolated frontal electrode-like island, with otherwise diffuse low-amplitude field and noisy activity."
SavedFiles/0589_VDAudio_ICA.set,57,other_artifact,other_artifact,0.7,Asymmetric edge/posterior splotchy map and irregular broadband-looking activity do not form a plausible brain dipole or clear ocular pattern.
SavedFiles/0589_VDAudio_ICA.set,58,other_artifact,other_artifact,0.68,Multipolar scalp distribution with bilateral posterior edge foci and irregular activity; no decisive spectral or temporal signature.
SavedFiles/0589_VDAudio_ICA.set,62,other_artifact,other_artifact,0.7,"Non-dipolar frontal-plus-posterior patchy field with noisy, non-rhythmic time course; not a clear blink, muscle, or brain component."
SavedFiles/0589_VDAudio_ICA.set,63,other_artifact,other_artifact,0.67,"Mixed frontal and peripheral topography with erratic activity and no clear alpha, QRS, ocular, or line-frequency signature."
SavedFiles/0589_VDAudio_ICA.set,66,other_artifact,other_artifact,0.71,"Broad, splotchy anterior-posterior pattern and irregular continuous activity are not consistent with a clean dipolar neural source."
SavedFiles/0589_VDAudio_ICA.set,69,muscle,channel_noise,0.88,"A sharply localized right-frontal electrode-like focus dominates an otherwise near-uniform scalp map, supporting an isolated bad channel."
SavedFiles/0589_VDAudio_ICA.set,70,other_artifact,other_artifact,0.7,Patchy multipolar frontal/temporal and posterior distribution with irregular noisy activity; no decisive hallmark of another category.
SavedFiles/0589_VDAudio_ICA.set,73,muscle,muscle,0.65,Left frontal/temporal edge-focused map with irregular spiky activity and relatively sustained higher-frequency spectral power.
SavedFiles/0589_VDAudio_ICA.set,74,muscle,muscle,0.62,"Focal lateral-temporal scalp pattern, erratic fast activity, and a spectrum that flattens after the low-frequency drop."
